id	item_group_id	title	description	price	sale_price	image_link	link	availability	product_type	brand	color	size	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	catwalk_video	parent_sku	sales_count_10_days	vip_price	release_date	sales_count_conversions_10_days	half_price	aged_sale_price	sales_count_conversions_1_day	inventory_count
HS2354801-10916-83120	14387284	"Delilah Western Boot"	" Material: Faux Leather Shaft Height: 14.25"" Heel Height: 3.0"" Measurements will vary slightly Closure: Functional Side Zipper Imported "	$74.99	$15.74	https://us-cdn.justfab.com/media/images/products/HS2354801-10916/HS2354801-10916-2_589x860.jpg	https://www.justfab.ca/products/Delilah-Western-Boot-HS2354801-10916	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	JustFab			13	34	"Delilah Western Boot"		"mid performer"	https://us-cdn.justfab.com/media/video/products/HS2354801-10916/HS2354801-10916.mp4	HS2354801	34	$62.95	28/02/2023	13	$37.78	$	5	21
PP2149113-5618-83055	14243026	"Daphne Block Heel Pump"	" Belongs to the JF Core collection—tried, tested & true Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Slip On Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2149113-5618/PP2149113-5618-2_589x860.jpg	https://www.justfab.ca/products/Daphne-Block-Heel-Pump-PP2149113-5618	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			11	25	"Daphne Block Heel Pump"		"mid performer"	https://us-cdn.justfab.com/media/video/products/PP2149113-2458/PP2149113-2458.mp4	PP2149113	25	$32.95	31/01/2023	11	$19.77	$	1	12
PP2251504-6448-83065	14388064	"Maya Ankle-Strap Platform Pump"	" Material: Recycled Denim Heel Height: 5.0"" Platform Height: 1.0"" Closure: Adjustable buckle Measurements will vary slightly Imported "	$64.99	$12.49	https://us-cdn.justfab.com/media/images/products/PP2251504-6448/PP2251504-6448-2_589x860.jpg	https://www.justfab.ca/products/Maya-Ankle-Strap-Platform-Pump-PP2251504-6448	"in stock"	"Fashion > Shoes > Pumps > Platform"	JustFab			11	31	"Maya Ankle-Strap Platform Pump"		"mid performer"	https://us-cdn.justfab.com/media/video/products/PP2251504-2600/PP2251504-2600.mp4	PP2251504	31	$49.95	28/02/2023	11	$29.97	$	3	13
FT2150178-1533-83060	12339106	"Sofia Lace-Up Heeled Oxford"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 3.5"" Measurements will vary slightly Imported "	$64.99	$11.24	https://us-cdn.justfab.com/media/images/products/FT2150178-1533/FT2150178-1533-2_589x860.jpg	https://www.justfab.ca/products/Sofia-Lace-Up-Oxford-FT2150178-1533	"in stock"	"Fashion > Shoes > Flats > Oxford"	JustFab			10	31	"Sofia Lace-Up Heeled Oxford"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FT2150178-1533/FT2150178-1533.mp4	FT2150178	31	$44.95	28/02/2023	10	$26.97	$	0	62
SK2041221-6483-83060	14243404	"First Timer Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Recycled Canvas Heel Height: 1.5"" Platform Height: 1.5"" Measurements will vary slightly Closure: Adjustable Laces Imported "	$42.95	$8.24	https://us-cdn.justfab.com/media/images/products/SK2041221-6483/SK2041221-6483-2_589x860.jpg	https://www.justfab.ca/products/First-Timer-Platform-Sneaker-SK2041221-6483	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			10	45	"First Timer Platform Sneaker"		"mid performer"	https://us-cdn.justfab.com/media/video/products/SK2041221-2458/SK2041221-2458.mp4	SK2041221	45	$32.95	28/02/2023	10	$19.77	$	1	169
FA2354815-1429-83080	14386933	"Suri Flat Slide Sandal"	" Material: Faux Leather Heel Height: 0.5"" Braided strap detail Measurements will vary slightly Closure: Slip On Imported "	$34.95	$6.24	https://us-cdn.justfab.com/media/images/products/FA2354815-1429/FA2354815-1429-2_589x860.jpg	https://www.justfab.ca/products/Suri-Woven-Sandal-FA2354815-1429	"in stock"	"Fashion > Shoes > Sandals > Slide"	JustFab			10	30	"Suri Flat Slide Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FA2354815-0204/FA2354815-0204.mp4	FA2354815	30	$24.95	28/02/2023	10	$14.97	$	1	143
FA2040962-2640-83075	11511478	"Cloey Faux Leather Slide"	" Featured JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$29.95	$4.99	https://us-cdn.justfab.com/media/images/products/FA2040962-2640/FA2040962-2640-2_589x860.jpg	https://www.justfab.ca/products/Cloey-Faux-Leather-Slide-FA2040962-2640	"in stock"	"Fashion > Shoes > Sandals > Slide"	JustFab			9	27	"Cloey Faux Leather Slide"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FA2040962-2640/FA2040962-2640.mp4	FA2040962	27	$19.95	31/01/2023	9	$11.97	$	1	234
SK2040221-1533-83055	14242522	"Eloise Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/SK2040221-1533/SK2040221-1533-2_589x860.jpg	https://www.justfab.ca/products/Eloise-Platform-Sneaker-SK2040221-1533	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			9	35	"Eloise Platform Sneaker"		"mid performer"	https://us-cdn.justfab.com/media/video/products/SK2040221-7610/SK2040221-7610.mp4	SK2040221	35	$29.95	28/02/2023	9	$17.97	$	5	80
PP2043022-0001-83055	11462701	"Brit Sling-Back Flared Pump"	" New! Padded insole for extra comfort Material: Faux Suede Heel Height: 4.0"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/PP2043022-0001/PP2043022-0001-2_589x860.jpg	https://www.justfab.ca/products/Brit-Sling-Back-Flared-Pump-PP2043022-0001	"in stock"	"Fashion > Shoes > Pumps > Slingback"	JustFab			8	30	"Brit Sling-Back Flared Pump"		"mid performer"	https://us-cdn.justfab.com/media/video/products/PP2043022-2153/PP2043022-2153.mp4	PP2043022	30	$39.95	31/01/2023	8	$23.97	$	0	10
FB2150153-0001-83055	12778468	"Reena Over-The-Knee Flat Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 1.0""   Shaft Height (based on size 8): 21.0""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/FB2150153-0001/FB2150153-0001-2_589x860.jpg	https://www.justfab.ca/products/Reena-Over-The-Knee-Flat-Boot-FB2150153-0001	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			7	32	"Reena Over-The-Knee Flat Boot"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FB2150153-0001/FB2150153-0001.mp4	FB2150153	32	$39.95	30/01/2023	7	$23.97	$	1	20
WE2354802-1533-83065	14386591	"Elisa Espadrille Wedge Sandal"	" Material: Faux Leather Heel Height: 3.5"" Platform Height: 0.75"" Measurements will vary slightly Closure: Functional Back Zipper Imported "	$59.95	$11.24	https://us-cdn.justfab.com/media/images/products/WE2354802-1533/WE2354802-1533-2_589x860.jpg	https://www.justfab.ca/products/Elisa-Espadrille-Wedge-Sandal-WE2354802-1533	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	JustFab			7	32	"Elisa Espadrille Wedge Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/WE2354802-1533/WE2354802-1533.mp4	WE2354802	32	$44.95	28/02/2023	7	$26.97	$	1	107
FA2354815-0204-83055	14386894	"Suri Flat Slide Sandal"	" Material: Faux Leather Heel Height: 0.5"" Braided strap detail Measurements will vary slightly Closure: Slip On Imported "	$34.95	$6.24	https://us-cdn.justfab.com/media/images/products/FA2354815-0204/FA2354815-0204-2_589x860.jpg	https://www.justfab.ca/products/Suri-Woven-Sandal-FA2354815-0204	"in stock"	"Fashion > Shoes > Sandals > Slide"	JustFab			7	20	"Suri Flat Slide Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/FA2354815-0204/FA2354815-0204.mp4	FA2354815	20	$24.95	28/02/2023	7	$14.97	$	1	20
FA2147637-0001-88090	11389468	"Cloey Faux Leather Slide"	" Featured JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$29.95	$4.99	https://us-cdn.justfab.com/media/images/products/FA2040962-0001/FA2040962-0001-2_589x860.jpg	https://www.justfab.ca/products/Cloey-Faux-Leather-Slide-FA2040962-0001	"in stock"	"Fashion > Shoes > Sandals > Slide"	JustFab			6	36	"Cloey Faux Leather Slide"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FA2040962-2640/FA2040962-2640.mp4	FA2040962	36	$19.95	31/01/2023	6	$11.97	$	4	75
PP2044681-0003-83120	11511553	"Gisselle Classic Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-0003/PP2044681-0003-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-0003	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			6	20	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	20	$32.95	27/02/2023	6	$19.77	$	0	140
FB2149648-0001-84110	14127487	"Larya Flat Boot"	" Dream Sole – Double the padding for comfort, support, and ease of movement. Material: Faux Suede Heel Height: 0.25"" Shaft Height (based on size 8): 18.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Closure: Functional Inside Zipper Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/FB2149648-0001/FB2149648-0001-2_589x860.jpg	https://www.justfab.ca/products/Larya-Flat-Boot-FB2149648-0001	"in stock"	"Fashion > Shoes > Boots > Slouch"	JustFab			6	14	"Larya Flat Boot"		"low performer"		FB2149648	14	$39.95	30/11/2022	6	$23.97	$	0	117
HD2354799-5618-83110	14386855	"Bristol Block Heeled Sandal"	" Material: Faux Suede Heel Height: 4.25"" Platform Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	$54.95	$10.74	https://us-cdn.justfab.com/media/images/products/HD2354799-5618/HD2354799-5618-2_589x860.jpg	https://www.justfab.ca/products/Bristol-Platform-Heeled-Sandal-HD2354799-5618	"in stock"	"Fashion > Shoes > Sandals > Mule"	JustFab			6	14	"Bristol Block Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/HD2354799-6442/HD2354799-6442.mp4	HD2354799	14	$42.95	28/02/2023	6	$25.77	$	1	64
BS2354812-6440-83110	14388142	"Selina Western Bootie"	" Material: Faux Suede Shaft Height: 5.75"" Heel Height: 3.0"" Measurements will vary slightly Closure: Inside Zipper Imported "	$59.99	$12.49	https://us-cdn.justfab.com/media/images/products/BS2354812-6440/BS2354812-6440-2_589x860.jpg	https://www.justfab.ca/products/Selina-Western-Bootie-BS2354812-6440	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	JustFab			6	23	"Selina Western Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2354812-6440/BS2354812-6440.mp4	BS2354812	23	$49.95	28/02/2023	6	$29.97	$	2	30
HS2149295-0001-88070	9472582	"Jesyna Thigh-High Boot"	"Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Shaft Height (based on size 8): 21.0"" Measurements will vary slightly Imported   "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/HS1938440-0001/HS1938440-0001-2_589x860.jpg	https://www.justfab.ca/products/Jesyna-Over-The-Knee-Boot-HS1938440-0001	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			6	15	"Jesyna Thigh-High Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS1938440-0001/HS1938440-0001.mp4	HS1938440	15	$49.95	09/01/2023	6	$29.97	$	2	35
BS2044687-0003-88085	10720930	"Shandee Lace-Up Bootie"	" Padded insole for extra comfort Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 4.0"" Platform Height: 0.75"" Shaft Height (based on size 8): 5.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$59.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2044663-0003/BS2044663-0003-2_589x860.jpg	https://www.justfab.ca/products/Shandee-Lace-Up-Bootie-BS2044663-0003	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			5	14	"Shandee Lace-Up Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2044663-2875/BS2044663-2875.mp4	BS2044663	14	$44.95	30/01/2023	5	$26.97	$	0	62
DA1938399-2130-83085	11387287	"Hanna Transparent Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true. Material: PVC Heel Height: 4.0"" Platform Height: N/A Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/DA1938399-2130/DA1938399-2130-2_589x860.jpg	https://www.justfab.ca/products/Hanna-Transparent-Heeled-Sandal-DA1938399-2130	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			5	33	"Hanna Transparent Heeled Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/DA1938399-2130/DA1938399-2130.mp4	DA1938399	33	$32.95	31/01/2023	5	$19.77	$	1	1333
DA2148258-7410-83120	11808871	"Karine Peep-Toe Bootie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.5"" Shaft Height (based on size 8): 3.75"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/DA2148258-7410/DA2148258-7410-2_589x860.jpg	https://www.justfab.ca/products/Karine-Peep-Toe-Bootie--DA2148258-7410	"in stock"	"Fashion > Shoes > Boots > Booties"	JustFab			5	17	"Karine Peep-Toe Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2148258-7410/DA2148258-7410.mp4	DA2148258	17	$39.95	09/01/2023	5	$23.97	$	1	157
BS2150260-1533-83110	12533191	"Jesyna Ankle Boot"	" Material: Faux Suede Heel Height: 4.0"" Shaft Height (based on size 8): 5.0"" Measurements will vary slightly Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2150260-1533/BS2150260-1533-2_589x860.jpg	https://www.justfab.ca/products/Jesyna-Ankle-Boot-BS2150260-1533	"in stock"	"Fashion > Shoes > Boots > Booties"	JustFab			5	14	"Jesyna Ankle Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2150260-1533/BS2150260-1533.mp4	BS2150260	14	$44.95	30/01/2023	5	$26.97	$	0	57
HS2149293-0001-83100	12779068	"Dauphine Tie Over-The-Knee Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 2.25""   Shaft Height (based on size 8): 22.0""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/HS2149293-0001/HS2149293-0001-2_589x860.jpg	https://www.justfab.ca/products/Dauphine-Tie-Over-The-Knee-Boot-HS2149293-0001	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			5	14	"Dauphine Tie Over-The-Knee Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS2149293-0001/HS2149293-0001.mp4	HS2149293	14	$49.95	31/08/2022	5	$29.97	$	0	116
DA2251546-2990-83065	12961129	"Billie Studded Platform Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 4.0"" Platform Height: 1.25"" Measurements will vary slightly Imported "	$56.95	$11.24	https://us-cdn.justfab.com/media/images/products/DA2251546-2990/DA2251546-2990-2_589x860.jpg	https://www.justfab.ca/products/Billie-Studded-Platform-Sandal-DA2251546-2990	"in stock"	"Fashion > Shoes > Sandals > Mule"	JustFab			5	33	"Billie Studded Platform Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/DA2251546-2990/DA2251546-2990.mp4	DA2251546	33	$44.95	28/02/2023	5	$26.97	$	3	84
PP2149113-4338-83120	13685161	"Daphne Block Heel Pump"	" Belongs to the JF Core collection—tried, tested & true Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 3.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Slip On Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2149113-4338/PP2149113-4338-2_589x860.jpg	https://www.justfab.ca/products/Daphne-Block-Heel-Pump-PP2149113-4338	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			5	18	"Daphne Block Heel Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2149113-2600/PP2149113-2600.mp4	PP2149113	18	$32.95	27/02/2023	5	$19.77	$	1	82
BS2253307-4338-83065	14241940	"Shandee Harness Lug Sole Bootie"	" Material: Faux Suede Heel Height: 4.5"" Shaft Height (based on size 8): 5.25"" Measurements will vary slightly Closure: Adjustable Laces Imported "	$64.95	$13.24	https://us-cdn.justfab.com/media/images/products/BS2253307-4338/BS2253307-4338-2_589x860.jpg	https://www.justfab.ca/products/Shandee-Harness-Lug-Sole-Bootie-BS2253307-4338	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			5	24	"Shandee Harness Lug Sole Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2253307-4338/BS2253307-4338.mp4	BS2253307	24	$52.95	27/02/2023	5	$31.77	$	0	45
SK2354728-1090-83120	14242483	"Courtney Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Textile Lining Heel Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/SK2354728-1090/SK2354728-1090-2_589x860.jpg	https://www.justfab.ca/products/Courtney-Platform-Sneaker-SK2354728-1090	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			5	30	"Courtney Platform Sneaker"		"mid performer"	https://us-cdn.justfab.com/media/video/products/SK2354728-1090/SK2354728-1090.mp4	SK2354728	30	$29.95	27/02/2023	5	$17.97	$	1	69
WE2354720-1533-83120	14242600	"Alfina Flatform Wedge Sandal"	" Material: Faux Suede Heel Height: 3.25"" Platform Height:1.5"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	$64.99	$12.49	https://us-cdn.justfab.com/media/images/products/WE2354720-1533/WE2354720-1533-2_589x860.jpg	https://www.justfab.ca/products/Alfina-Flatform-Wedge-Sandal-WE2354720-1533	"in stock"	"Fashion > Shoes > Sandals > Wedge"	JustFab			5	12	"Alfina Flatform Wedge Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2354720-1533/WE2354720-1533.mp4	WE2354720	12	$49.95	31/01/2023	5	$29.97	$	0	24
FA2354804-4338-83110	14387050	"Eva Flat Slide Sandal"	" Material: Faux Leather Heel Height: 0.75"" Measurements will vary slightly Closure: Slip On Imported "	$44.95	$8.74	https://us-cdn.justfab.com/media/images/products/FA2354804-4338/FA2354804-4338-2_589x860.jpg	https://www.justfab.ca/products/Eva-Lug-Sole-Sandal-FA2354804-4338	"in stock"	"Fashion > Shoes > Sandals > Slide"	JustFab			5	38	"Eva Flat Slide Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FA2354804-1429/FA2354804-1429.mp4	FA2354804	38	$34.95	28/02/2023	5	$20.97	$	2	16
PP2354796-2990-83055	14387713	"Amelia Block Heeled Mule"	" Material: Faux Suede Heel Height: 2.25"" Measurements will vary slightly Closure: Slip On Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/PP2354796-2990/PP2354796-2990-2_589x860.jpg	https://www.justfab.ca/products/Amelia-Block-Heeled-Mule-PP2354796-2990	"in stock"	"Fashion > Shoes > Pumps > Mule"	JustFab			5	21	"Amelia Block Heeled Mule"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2354796-2990/PP2354796-2990.mp4	PP2354796	21	$39.95	28/02/2023	5	$23.97	$	0	22
WE2354672-1533-84095	14418565	"Effie Platform Slide Sandal"	" Material: Polyester Heel Height: 2.25"" Platform Height: 2.0"" Measurements will vary slightly Imported "	$46.95	$9.24	https://us-cdn.justfab.com/media/images/products/WE2354672-1533/WE2354672-1533-2_589x860.jpg	https://www.justfab.ca/products/Effie-Platform-Slide-Sandal-WE2354672-1533	"in stock"	"Fashion > Shoes > Sandals > Mule"	JustFab			5	46	"Effie Platform Slide Sandal"		"mid performer"		WE2354672	46	$36.95	23/02/2023	5	$22.17	$	2	1
DA1932847-0001-83060	11341735	"Noura Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true. Material: Faux Suede Heel Height: 2.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/DA1932847-0001/DA1932847-0001-2_589x860.jpg	https://www.justfab.ca/products/Noura-Heeled-Sandal-DA1932847-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			4	31	"Noura Heeled Sandal"		"mid performer"	https://us-cdn.justfab.com/media/video/products/DA1932847-0001/DA1932847-0001.mp4	DA1932847	31	$29.95	30/01/2023	4	$17.97	$	1	50
BS2044758-0001-83090	12189943	"Roonie Bootie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Belongs to the JF Core collection—tried, tested & true Chelsea boot silhouette Material: Faux Leather Heel Height: 2.25"" Platform Height: 0.75"" Shaft Height: 4.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2044758-0001/BS2044758-0001-2_589x860.jpg	https://www.justfab.ca/products/ROONIE-BOOTIE-BS2044758-0001-2	"in stock"	"Fashion > Shoes > Boots > Rain"	JustFab			4	7	"Roonie Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2044758-0001/BS2044758-0001.mp4	BS2044758	7	$44.95	30/11/2022	4	$26.97	$	1	17
FT2149900-1533-83070	12339301	"Leli Chain Detail Lug Sole Loafer"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 2.25"" Platform Height: 0.75"" Measurements will vary slightly Imported "	$64.95	$12.49	https://us-cdn.justfab.com/media/images/products/FT2149900-1533/FT2149900-1533-2_589x860.jpg	https://www.justfab.ca/products/Leli-Chain-Detail-Lug-Sole-Loafer-FT2149900-1533	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab			4	13	"Leli Chain Detail Lug Sole Loafer"		"low performer"	https://us-cdn.justfab.com/media/video/products/FT2149900-1533/FT2149900-1533.mp4	FT2149900	13	$49.95	28/02/2023	4	$29.97	$	1	12
WE2146867-1110-83120	12958471	"Jenala Espadrille Wedge"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 4.75"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	$52.95	$9.99	https://us-cdn.justfab.com/media/images/products/WE2146867-1110/WE2146867-1110-2_589x860.jpg	https://www.justfab.ca/products/Jenala-Espadrille-Wedge-WE2146867-1110	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			4	22	"Jenala Espadrille Wedge"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2146867-0001/WE2146867-0001.mp4	WE2146867	22	$39.95	31/01/2023	4	$23.97	$	1	163
FT2147430-5268-83120	13766488	"Lincoln Driving Moccasin"	" Material: Faux Suede Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/FT2147430-5268/FT2147430-5268-2_589x860.jpg	https://www.justfab.ca/products/Lincoln-Driving-Moccasin-FT2147430-5268	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab			4	28	"Lincoln Driving Moccasin"		"mid performer"	https://us-cdn.justfab.com/media/video/products/FT2147430-4810/FT2147430-4810.mp4	FT2147430	28	$29.95	01/02/2023	4	$17.97	$	2	30
