id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku
SY2251696-1182-79100	13195609	"BOOTYLIFTER SKINNY"	"A pair of skinny jeans with a ""bootylifter"" effect."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/286/332/BOOTYLIFTER-SKINNY-SY2251696-1182_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/286/332/BOOTYLIFTER-SKINNY-SY2251696-1182_B_BACK-original.jpg	https://www.shoedazzle.com/products/BOOTYLIFTER-SKINNY-SY2251696-1182	"out of stock"	"Fashion > Clothing > Denim > Skinny"	204	new	SY2251696-1182-79100	ShoeDazzle	White	34	female		"BOOTYLIFTER SKINNY"	SY2251696-1182	$42.95	1	1	$21.48	$17.18		05/31/2022	0	0	0	https://static3.sd-assets.com/assets/images/001/286/382/BOOTYLIFTER-SKINNY-SY2251696-1182_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/286/352/BOOTYLIFTER-SKINNY-SY2251696-1182_E_MODEL-original.jpg		"LOW IN STOCK"	SY2251696-1182
CA2252444-3843-99250	13311919	"STRAPLESS JUMPSUIT"	"A strapless jumpsuit with a relaxed silhouette."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/286/247/STRAPLESS-JUMPSUIT-CA2252444-3843_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/286/247/STRAPLESS-JUMPSUIT-CA2252444-3843_B_BACK-original.jpg	https://www.shoedazzle.com/products/STRAPLESS-JUMPSUIT-CA2252444-3843	"out of stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	CA2252444-3843-99250	ShoeDazzle	Black	XXL	female		"STRAPLESS JUMPSUIT"	CA2252444-3843	$49.95	1	1	$24.98	$19.98		05/31/2022	0	0	0	https://static3.sd-assets.com/assets/images/001/286/262/STRAPLESS-JUMPSUIT-CA2252444-3843_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/286/231/STRAPLESS-JUMPSUIT-CA2252444-3843_E_MODEL-original.jpg		"LOW IN STOCK"	CA2252444-3843
KT2147854-3938-98050	13312045	"PLUS SIZE SQUARE NECK SLEEVELESS BODYSUIT"	"A sleeveless bodysuit with a square neckline and snap button closure."	$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/286/521/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-3938_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/286/521/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-3938_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-3938	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2147854-3938-98050	ShoeDazzle	ANIMAL	1X	female		"PLUS SIZE SQUARE NECK SLEEVELESS BODYSUIT"	KT2147854-3938	$19.95	1	1	$9.98	$7.98		05/31/2022	0	0	0	https://static3.sd-assets.com/assets/images/001/286/523/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-3938_E_ModelPLUS-original.jpg			"LOW IN STOCK"	KT2147854-3938
PT2149582-0687-98070	13615714	"PLUS SIZE TUMMY TAMER FAUX LEATHER ANKLE LEGGING"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/289/497/PLUS-SIZE-TUMMY-TAMER-FAUX-LEATHER-ANKLE-LEGGING-PT2149582-0687_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/289/497/PLUS-SIZE-TUMMY-TAMER-FAUX-LEATHER-ANKLE-LEGGING-PT2149582-0687_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-TUMMY-TAMER-FAUX-LEATHER-ANKLE-LEGGING-PT2149582-0687	"in stock"	"Fashion > Clothing > Pants > Legging"	204	new	PT2149582-0687-98070	ShoeDazzle	CAVIAR	3X	female		"PLUS SIZE TUMMY TAMER FAUX LEATHER ANKLE LEGGING"	PT2149582-0687	$39.95	1	15	$19.98	$15.98		01/30/2023	304	96	1	https://static3.sd-assets.com/assets/images/001/289/495/PLUS-SIZE-TUMMY-TAMER-FAUX-LEATHER-ANKLE-LEGGING-PT2149582-0687_E_MODELPLUS-original.jpg				PT2149582-0687
SH2253236-5252-26340	13839931	"High-Waisted 90's Straight Jeans"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/289/713/High-Waisted-90's-Straight-Jeans-SH2253236-5252_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/289/713/High-Waisted-90's-Straight-Jeans-SH2253236-5252_B_Back-original.jpg	https://www.shoedazzle.com/products/High-Waisted-90s-Straight-Jeans-SH2253236-5252	"out of stock"	"Fashion > Clothing > Denim > Straight"	204	new	SH2253236-5252-26340	ShoeDazzle	"JOLENE WASH"	34	female		"High-Waisted 90's Straight Jeans"	SH2253236-5252	$44.95	1	2	$22.48	$17.98		09/16/2022	0	0	0	https://static3.sd-assets.com/assets/images/001/289/721/High-Waisted-90's-Straight-Jeans-SH2253236-5252_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/289/731/High-Waisted-90's-Straight-Jeans-SH2253236-5252_E_Content1-original.jpg		"LOW IN STOCK"	SH2253236-5252
AP2045583-0687-99250	14221234	"Sweatshirt Dress"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/367/296/SWEATSHIRT-DRESS-AP2045583-0687_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/367/296/SWEATSHIRT-DRESS-AP2045583-0687_B_BACK-original.jpg	https://www.shoedazzle.com/products/SWEATSHIRT-DRESS-AP2045583-0687	"in stock"	"Fashion > Clothing > Dresses > Shift"	2271	new	AP2045583-0687-99250	ShoeDazzle	Black	XXL	female		"Sweatshirt Dress"	AP2045583-0687	$49.95	1	28	$24.98	$19.98		08/30/2023	531	62	0	https://static3.sd-assets.com/assets/images/001/367/046/SWEATSHIRT-DRESS-AP2045583-0687_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/366/991/SWEATSHIRT-DRESS-AP2045583-0687_E_MODEL-original.jpg			AP2045583-0687
KT2251135-6406-99250	14221255	"PRINTED MESH BODYSUIT"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/296/625/PRINTED-MESH-BODYSUIT-KT2251135-6406_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/296/625/PRINTED-MESH-BODYSUIT-KT2251135-6406_B_Back-original.jpg	https://www.shoedazzle.com/products/PRINTED-MESH-BODYSUIT-KT2251135-6406	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2251135-6406-99250	ShoeDazzle	MULTI	XXL	female		"PRINTED MESH BODYSUIT"	KT2251135-6406	$29.95	1	8	$14.98	$11.98		02/26/2023	187	0	0	https://static3.sd-assets.com/assets/images/001/296/634/PRINTED-MESH-BODYSUIT-KT2251135-6406_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/296/638/PRINTED-MESH-BODYSUIT-KT2251135-6406_C_Content1-original.jpg		"LOW IN STOCK"	KT2251135-6406
CL2354722-6406-99250	14221339	"RUCHED MESH MIDI DRESS"		$46.95	$11.74	https://static3.sd-assets.com/assets/images/001/296/973/RUCHED-MESH-MIDI-DRESS-CL2354722-6406_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/296/973/RUCHED-MESH-MIDI-DRESS-CL2354722-6406_B_Back-original.jpg	https://www.shoedazzle.com/products/RUCHED-MESH-MIDI-DRESS-CL2354722-6406	"out of stock"	"Fashion > Clothing > Dresses > Bodycon"	2271	new	CL2354722-6406-99250	ShoeDazzle	MULTI	XXL	female		"RUCHED MESH MIDI DRESS"	CL2354722-6406	$46.95	1	10	$23.48	$18.78		02/26/2023	92	0	0	https://static3.sd-assets.com/assets/images/001/296/971/RUCHED-MESH-MIDI-DRESS-CL2354722-6406_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/296/975/RUCHED-MESH-MIDI-DRESS-CL2354722-6406_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/296/970/RUCHED-MESH-MIDI-DRESS-CL2354722-6406_E_Model-original.jpg	"LOW IN STOCK"	CL2354722-6406
KT2354735-7507-99250	14221624	"KEYHOLE SWEATSHIRT"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/296/612/KEYHOLE-SWEATSHIRT-KT2354735-7507_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/296/612/KEYHOLE-SWEATSHIRT-KT2354735-7507_B_Back-original.jpg	https://www.shoedazzle.com/products/KEYHOLE-SWEATSHIRT-KT2354735-7507	"out of stock"	"Fashion > Clothing > Sets"		new	KT2354735-7507-99250	ShoeDazzle	Pink	XXL	female		"KEYHOLE SWEATSHIRT"	KT2354735-7507	$44.95	1	5	$22.48	$17.98		01/31/2023	12	0	0	https://static3.sd-assets.com/assets/images/001/296/613/KEYHOLE-SWEATSHIRT-KT2354735-7507_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/296/605/KEYHOLE-SWEATSHIRT-KT2354735-7507_C_Content1-original.jpg		"LOW IN STOCK"	KT2354735-7507
AL2039633-0687-98070	14221828	"PLUS SIZE HIGH-WAISTED SHAPE AND SCULPT FULL LENGTH LEGGING"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/296/713/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039633-0687_E_ModelPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/296/713/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039633-0687_E_ModelPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039633-0687	"in stock"	"Fashion > Clothing > Activewear > Leggings"		new	AL2039633-0687-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE HIGH-WAISTED SHAPE AND SCULPT FULL LENGTH LEGGING"	AL2039633-0687	$39.95	1	4	$19.98	$15.98		02/27/2023	50	23	0	https://static3.sd-assets.com/assets/images/001/296/721/PLUS-SIZE-HIGH-WAISTED-SHAPE-AND-SCULPT-FULL-LENGTH-LEGGING-AL2039633-0687_B_BackPLUS-original.jpg			"LOW IN STOCK"	AL2039633-0687
KT2354850-1090-99250	14351374	"Basic Rib Tank Top"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/297/998/BASIC-RIB-TANK-TOP-KT2354850-1090_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/297/998/BASIC-RIB-TANK-TOP-KT2354850-1090_C_Content1-original.jpg	https://www.shoedazzle.com/products/BASIC-RIB-TANK-TOP-KT2354850-1090	"in stock"	"Fashion > Clothing > Tops > Camisole"	212	new	KT2354850-1090-99250	ShoeDazzle	"Bright White"	XXL	female		"Basic Rib Tank Top"	KT2354850-1090	$14.95	1	9	$7.48	$5.98		07/27/2023	210	33	0	https://static3.sd-assets.com/assets/images/001/298/125/BASIC-RIB-TANK-TOP-KT2354850-1090_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/297/981/BASIC-RIB-TANK-TOP-KT2354850-1090_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/298/134/BASIC-RIB-TANK-TOP-KT2354850-1090_E_Model-original.jpg	"LOW IN STOCK"	KT2354850-1090
AR2354852-7131-99250	14351641	"MESH INSERT TWIST FRONT ACTIVE BRALETTE"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/298/498/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/298/498/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131_B_Back-original.jpg	https://www.shoedazzle.com/products/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131	"out of stock"	"Fashion > Clothing > Activewear > Sports Bra"		new	AR2354852-7131-99250	ShoeDazzle	"ROSE SMOKE"	XXL	female		"MESH INSERT TWIST FRONT ACTIVE BRALETTE"	AR2354852-7131	$24.95	1	3	$12.48	$9.98		02/28/2023	68	0	0	https://static3.sd-assets.com/assets/images/001/298/499/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/298/549/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/298/496/MESH-INSERT-TWIST-FRONT-BRALETTE-AR2354852-7131_C_Content1-original.jpg	"LOW IN STOCK"	AR2354852-7131
KT2354851-10920-99250	14351722	"Square Neck Rib Bodysuit"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/298/062/SQUARE-NECK-RIB-TOP-KT2354851-10920_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/298/062/SQUARE-NECK-RIB-TOP-KT2354851-10920_C_Content1-original.jpg	https://www.shoedazzle.com/products/SQUARE-NECK-RIB-TOP-KT2354851-10920	"out of stock"	"Fashion > Clothing > Tops > Tank"	212	new	KT2354851-10920-99250	ShoeDazzle	"CAMELLIA ROSE MULTI"	XXL	female		"Square Neck Rib Bodysuit"	KT2354851-10920	$24.95	1	7	$12.48	$9.98		03/05/2023	105	0	0	https://static3.sd-assets.com/assets/images/001/298/081/SQUARE-NECK-RIB-TOP-KT2354851-10920_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/298/069/SQUARE-NECK-RIB-TOP-KT2354851-10920_A_Front-hero-original.jpg		"LOW IN STOCK"	KT2354851-10920
PO2354846-0687-99250	14351806	"SWEATER TANK TOP"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/298/063/SWEATER-TANK-TOP-PO2354846-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/298/063/SWEATER-TANK-TOP-PO2354846-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/SWEATER-TANK-TOP-PO2354846-0687	"in stock"	"Fashion > Clothing > Tops > Tank"	212	new	PO2354846-0687-99250	ShoeDazzle	CAVIAR	XXL	female		"SWEATER TANK TOP"	PO2354846-0687	$29.95	1	10	$14.98	$11.98		05/26/2023	96	21	0	https://static3.sd-assets.com/assets/images/001/298/072/SWEATER-TANK-TOP-PO2354846-0687_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/298/128/SWEATER-TANK-TOP-PO2354846-0687_C_Content1-original.jpg		"LOW IN STOCK"	PO2354846-0687
WT2354714-10931-99250	14455306	"FRONT TIE BLOUSON SLEEVE BLOUSE"		$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/299/221/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/299/221/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931_C_Content1-original.jpg	https://www.shoedazzle.com/products/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931	"in stock"	"Fashion > Clothing > Tops > Blouse"	212	new	WT2354714-10931-99250	ShoeDazzle	"CHOCOLATE PLUM MULTI ZEBRA"	XXL	female		"FRONT TIE BLOUSON SLEEVE BLOUSE"	WT2354714-10931	$34.95	1	10	$17.48	$13.98		03/31/2023	210	14	0	https://static3.sd-assets.com/assets/images/001/299/210/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/299/214/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/299/664/FRONT-TIE-BLOUSON-SLEEVE-BLOUSE-WT2354714-10931_C_Content5-original.jpg	"LOW IN STOCK"	WT2354714-10931
SI2251695-3208-99250	14575600	"RUCHED MIDI SKIRT"		$36.95	$9.24	https://static3.sd-assets.com/assets/images/001/311/580/RUCHED-MIDI-SKIRT-SI2251695-3208_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/311/580/RUCHED-MIDI-SKIRT-SI2251695-3208_B_Back-original.jpg	https://www.shoedazzle.com/products/RUCHED-MIDI-SKIRT-SI2251695-3208	"in stock"	"Fashion > Clothing > Skirts > Bodycon"		new	SI2251695-3208-99250	ShoeDazzle	"ACID LIME"	XXL	female		"RUCHED MIDI SKIRT"	SI2251695-3208	$36.95	1	6	$18.48	$14.78		04/28/2023	330	63	0	https://static3.sd-assets.com/assets/images/001/311/585/RUCHED-MIDI-SKIRT-SI2251695-3208_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/311/575/RUCHED-MIDI-SKIRT-SI2251695-3208_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/311/350/RUCHED-MIDI-SKIRT-SI2251695-3208_C_Content2-original.jpg		SI2251695-3208
SX2355003-6493-26340	14575621	"BLAKE HIGH-WAISTED TUMMY TAMER DESTROYED JEANS"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/308/565/BLAKE-HIGH-WAISTED-TUMMY-TAMER-DESTROYED-SX2355003-6493_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/308/565/BLAKE-HIGH-WAISTED-TUMMY-TAMER-DESTROYED-SX2355003-6493_B_BACK-original.jpg	https://www.shoedazzle.com/products/BLAKE-HIGH-WAISTED-TUMMY-TAMER-DESTROYED-SX2355003-6493	"in stock"	"Fashion > Clothing > Denim > Shaping"	204	new	SX2355003-6493-26340	ShoeDazzle	PRIZE	34	female		"BLAKE HIGH-WAISTED TUMMY TAMER DESTROYED JEANS"	SX2355003-6493	$39.95	1	19	$19.98	$15.98		07/12/2023	135	17	0	https://static3.sd-assets.com/assets/images/001/308/580/BLAKE-HIGH-WAISTED-TUMMY-TAMER-DESTROYED-SX2355003-6493_E_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/308/550/BLAKE-HIGH-WAISTED-TUMMY-TAMER-DESTROYED-SX2355003-6493_E_MODEL-original.jpg		"LOW IN STOCK"	SX2355003-6493
SO2355021-6498-26340	14575693	"RYAN HIGH RISE FRAY SHORT"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/307/730/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/307/730/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498_B_BACK-original.jpg	https://www.shoedazzle.com/products/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498	"in stock"	"Fashion > Clothing > Shorts > Denim"	207	new	SO2355021-6498-26340	ShoeDazzle	DIVIDED	34	female		"RYAN HIGH RISE FRAY SHORT"	SO2355021-6498	$32.95	1	8	$16.48	$13.18		07/12/2023	159	24	1	https://static3.sd-assets.com/assets/images/001/307/750/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498_E_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/307/745/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498_E_MODEL-original.jpg	https://static3.sd-assets.com/assets/images/001/319/330/RYAN-HIGH-RISE-FRAY-SHORT-SO2355021-6498_C_CONTENT3-original.jpg	"LOW IN STOCK"	SO2355021-6498
CA2355013-10933-99250	14575729	"OFF THE SHOULDER CHIFFON ROMPER"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/311/795/OFF-THE-SHOULDER-CHIFFON-ROMPER-CA2355013-10933_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/311/795/OFF-THE-SHOULDER-CHIFFON-ROMPER-CA2355013-10933_B_Back-original.jpg	https://www.shoedazzle.com/products/OFF-THE-SHOULDER-CHIFFON-ROMPER-CA2355013-10933	"in stock"	"Fashion > Clothing > Jumpsuits & Rompers > Romper"	5250	new	CA2355013-10933-99250	ShoeDazzle	"FUSION CORAL MULTI"	XXL	female		"OFF THE SHOULDER CHIFFON ROMPER"	CA2355013-10933	$44.95	1	14	$22.48	$17.98		04/28/2023	80	1	0	https://static3.sd-assets.com/assets/images/001/311/910/OFF-THE-SHOULDER-CHIFFON-ROMPER-CA2355013-10933_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/312/070/OFF-THE-SHOULDER-CHIFFON-ROMPER-CA2355013-10933_E_Model-original.jpg		"LOW IN STOCK"	CA2355013-10933
CA2355010-0687-98070	14575813	"PLUS SIZE POPLIN ROMPER"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/312/650/PLUS-SIZE-POPLIN-ROMPER-CA2355010-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/312/650/PLUS-SIZE-POPLIN-ROMPER-CA2355010-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-POPLIN-ROMPER-CA2355010-0687	"in stock"	"Fashion > Clothing > Jumpsuits & Rompers > Romper"	5250	new	CA2355010-0687-98070	ShoeDazzle	CAVIAR	3X	female		"PLUS SIZE POPLIN ROMPER"	CA2355010-0687	$42.95	1	7	$21.48	$17.18		04/28/2023	65	51	0	https://static3.sd-assets.com/assets/images/001/312/660/PLUS-SIZE-POPLIN-ROMPER-CA2355010-0687_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/312/655/PLUS-SIZE-POPLIN-ROMPER-CA2355010-0687_E_Model-original.jpg		"LOW IN STOCK"	CA2355010-0687
DE2149080-7131-98070	14575885	"PLUS SIZE CITY BLAZER"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/312/505/PLUS-SIZE-CITY-BLAZER-DE2149080-7131_A_Front-heroPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/312/505/PLUS-SIZE-CITY-BLAZER-DE2149080-7131_A_Front-heroPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CITY-BLAZER-DE2149080-7131	"in stock"	"Fashion > Clothing > Jackets & Coats > Blazer"	5598	new	DE2149080-7131-98070	ShoeDazzle	"ROSE SMOKE"	3X	female		"PLUS SIZE CITY BLAZER"	DE2149080-7131	$49.95	1	3	$24.98	$19.98		04/28/2023	77	77	0	https://static3.sd-assets.com/assets/images/001/312/500/PLUS-SIZE-CITY-BLAZER-DE2149080-7131_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/312/550/PLUS-SIZE-CITY-BLAZER-DE2149080-7131_B_Back-original.jpg		"LOW IN STOCK"	DE2149080-7131
KT2147853-3208-99250	14575918	"SQUARED NECK RIB BODYSUIT"		$22.95	$5.74	https://static3.sd-assets.com/assets/images/001/312/335/SQUARED-NECK-RIB-BODYSUIT-KT2147853-3208_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/312/335/SQUARED-NECK-RIB-BODYSUIT-KT2147853-3208_B_Back-original.jpg	https://www.shoedazzle.com/products/SQUARED-NECK-RIB-BODYSUIT-KT2147853-3208	"in stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2147853-3208-99250	ShoeDazzle	"ACID LIME"	XXL	female		"SQUARED NECK RIB BODYSUIT"	KT2147853-3208	$22.95	1	3	$11.48	$9.18		04/28/2023	106	24	0	https://static3.sd-assets.com/assets/images/001/312/320/SQUARED-NECK-RIB-BODYSUIT-KT2147853-3208_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/312/340/SQUARED-NECK-RIB-BODYSUIT-KT2147853-3208_E_Model-original.jpg		"LOW IN STOCK"	KT2147853-3208
