id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku	woh	wide_width	wide_calf
BS2356698-0001-83065	16688061	"Rosamund Block Heeled Bootie"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/355/256/Rosamund-Block-Heeled-Bootie-BS1828519-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/355/256/Rosamund-Block-Heeled-Bootie-BS1828519-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Rosamund-Block-Heeled-Bootie-BS1828519-0001	"out of stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2356698-0001-83065	ShoeDazzle	Black	6.5	female		"Rosamund Block Heeled Bootie"	BS2356698-0001	$39.95	17	71	$19.98	$15.98		07/28/2023	3085	0	3	https://static3.sd-assets.com/assets/images/001/355/241/Rosamund-Block-Heeled-Bootie-BS1828519-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/355/246/Rosamund-Block-Heeled-Bootie-BS1828519-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/355/251/Rosamund-Block-Heeled-Bootie-BS1828519-0001_C_B3Q-original.jpg		BS2356698-0001	"49 Wide Width Available"	"Wide Width Available"	
HS2356571-0001-83120	16715786	"Jolene Stiletto Boot"		$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/360/441/Jolene-Stiletto-Boot-HS2356571-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/360/441/Jolene-Stiletto-Boot-HS2356571-0001_C_Content1-original.jpg	https://www.shoedazzle.com/products/Jolene-Stiletto-Boot-HS2356571-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	HS2356571-0001-83120	ShoeDazzle	Black	12	female		"Jolene Stiletto Boot"	HS2356571-0001	$64.95	17	74	$32.48	$25.98		08/29/2023	1527	34	2	https://static3.sd-assets.com/assets/images/001/360/446/Jolene-Stiletto-Boot-HS2356571-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/360/496/Jolene-Stiletto-Boot-HS2356571-0001_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/360/491/Jolene-Stiletto-Boot-HS2356571-0001_C_Content2-original.jpg		HS2356571-0001	24.2		
HS2354801-1440-83120	16715331	"Delilah Western Boot"		$62.95	$15.74	https://static3.sd-assets.com/assets/images/001/359/741/Delilah-Western-Boot-HS2354801-1440_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/741/Delilah-Western-Boot-HS2354801-1440_C_B3Q-original.jpg	https://www.shoedazzle.com/products/Delilah-Western-Boot-HS2354801-1440	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	HS2354801-1440-83120	ShoeDazzle	Bone	12	female		"Delilah Western Boot"	HS2354801-1440	$62.95	16	50	$31.48	$25.18		07/27/2023	563	26	1	https://static3.sd-assets.com/assets/images/001/359/701/Delilah-Western-Boot-HS2354801-1440_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/761/Delilah-Western-Boot-HS2354801-1440_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/359/726/Delilah-Western-Boot-HS2354801-1440_D_Foot-original.jpg		HS2354801-1440	40.2		
FT2356555-2990-83120	16715591	"Reese Slip-On Loafer"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/362/931/Reese-Slip-On-Loafer-FT2356555-2990_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/931/Reese-Slip-On-Loafer-FT2356555-2990_C_Content2-original.jpg	https://www.shoedazzle.com/products/Reese-Slip-On-Loafer-FT2356555-2990	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2356555-2990-83120	ShoeDazzle	"Leather Brown"	12	female		"Reese Slip-On Loafer"	FT2356555-2990	$29.95	16	79	$14.98	$11.98		07/28/2023	891	9	2	https://static3.sd-assets.com/assets/images/001/363/531/Reese-Slip-On-Loafer-FT2356555-2990_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/316/Reese-Slip-On-Loafer-FT2356555-2990_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/131/Reese-Slip-On-Loafer-FT2356555-2990_D_Foot-original.jpg		FT2356555-2990	8.5		
BS2356542-0001-83120	16716771	"Kinley Chelsea Ankle Boot"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/359/371/Kinley-Chelsea-Ankle-Boot-BS2356542-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/371/Kinley-Chelsea-Ankle-Boot-BS2356542-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Kinley-Chelsea-Ankle-Boot-BS2356542-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2356542-0001-83120	ShoeDazzle	Black	12	female		"Kinley Chelsea Ankle Boot"	BS2356542-0001	$49.95	16	70	$24.98	$19.98		08/29/2023	3121	75	0	https://static3.sd-assets.com/assets/images/001/359/361/Kinley-Chelsea-Ankle-Boot-BS2356542-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/359/376/Kinley-Chelsea-Ankle-Boot-BS2356542-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/359/386/Kinley-Chelsea-Ankle-Boot-BS2356542-0001_C_B3Q-original.jpg		BS2356542-0001	74.3		
PP2146840-2400-84120	11264506	"Annakay Pointed Toe Pump"	"A slip-on pump with a pointed toe and stiletto heel."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/303/975/ANNAKAY-PP2146840-2400_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/303/975/ANNAKAY-PP2146840-2400_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ANNAKAY-PP2146840-2400	"in stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2146840-2400-84120	ShoeDazzle	Beige	12	female		"Annakay Pointed Toe Pump"	PP2146840-2400	$29.95	15	53	$14.98	$11.98		07/28/2023	2710	245	1	https://static3.sd-assets.com/assets/images/001/303/800/ANNAKAY-PP2146840-2400_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/303/835/ANNAKAY-PP2146840-2400_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/303/900/ANNAKAY-PP2146840-2400_C_B3Q-original.jpg		PP2146840-2400	64.5		
PP2146840-1533-84120	12406264	"ANNAKAY POINTED-TOE PUMP"	"A slip-on pump with a pointed toe and stiletto heel."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/277/346/ANNAKAY-PP2146840-1533_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/277/346/ANNAKAY-PP2146840-1533_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ANNAKAY-PP2146840-1533	"out of stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2146840-1533-84120	ShoeDazzle	"BLACK CAVIAR"	12	female		"ANNAKAY POINTED-TOE PUMP"	PP2146840-1533	$29.95	15	38	$14.98	$11.98		05/23/2023	704	0	2	https://static3.sd-assets.com/assets/images/001/277/347/ANNAKAY-PP2146840-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/277/348/ANNAKAY-PP2146840-1533_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/277/349/ANNAKAY-PP2146840-1533_D_FOOT-original.jpg		PP2146840-1533	20.1		
BS2150459-1090-35110	13498759	"Pegah Block Heel Bootie"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/287/055/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/287/055/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090_B_F3Q-original.jpg	https://www.shoedazzle.com/products/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090	"in stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2150459-1090-35110	ShoeDazzle	"Bright White"	11	female		"Pegah Block Heel Bootie"	BS2150459-1090	$54.95	15	34	$27.48	$21.98		07/28/2023	4116	174	0	https://static3.sd-assets.com/assets/images/001/287/057/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/287/058/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090_E_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/287/118/PEGAH-BLOCK-HEEL-BOOTIE-BS2150459-1090_D_FOOT-original.jpg		BS2150459-1090	294		
HS2356699-2458-81055	16688966	"Rosamund Slouch Heeled Boot"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/364/861/Rosamund-Slouch-Heeled-Boot-HS2356574-2458_B_F3q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/861/Rosamund-Slouch-Heeled-Boot-HS2356574-2458_B_F3q-original.jpg	https://www.shoedazzle.com/products/Rosamund-Slouch-Heeled-Boot-HS2356574-2458	"out of stock"	"Fashion > Shoes > Boots & Booties > Slouch"	187	new	HS2356699-2458-81055	ShoeDazzle	Portabella	5.5	female		"Rosamund Slouch Heeled Boot"	HS2356699-2458	$54.95	15	59	$27.48	$21.98		08/29/2023	2851	0	2	https://static3.sd-assets.com/assets/images/001/364/866/Rosamund-Slouch-Heeled-Boot-HS2356574-2458_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/876/Rosamund-Slouch-Heeled-Boot-HS2356574-2458_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/364/881/Rosamund-Slouch-Heeled-Boot-HS2356574-2458_C_CONTENT4-original.jpg		HS2356699-2458	"40.7 Wide Calf Available"		"Wide Calf Available"
PP2149113-0001-83120	16715656	"Daphne Block Heel Pump"	"Daphne puts a modern spin on the classic pump, with a chunky block heel and a pointed-toe structure. Team this heel with wide-leg trousers for a sophisticated silhouette."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/362/046/Daphne-Block-Heel-Pump-PP2149113-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/046/Daphne-Block-Heel-Pump-PP2149113-0001_C_Content2-original.jpg	https://www.shoedazzle.com/products/Daphne-Block-Heel-Pump-PP2149113-0001	"in stock"	"Fashion > Shoes > Pumps > Classic"	187	new	PP2149113-0001-83120	ShoeDazzle	Black	12	female		"Daphne Block Heel Pump"	PP2149113-0001	$29.95	15	55	$14.98	$11.98		07/28/2023	1438	34	2	https://static3.sd-assets.com/assets/images/001/362/161/Daphne-Block-Heel-Pump-PP2149113-0001_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/246/Daphne-Block-Heel-Pump-PP2149113-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/001/Daphne-Block-Heel-Pump-PP2149113-0001_C_Content5-original.jpg		PP2149113-0001	29.3		
DA2146312-0001-84120	12924535	"LYVIA CLASSIC HEELED SANDAL"	"A classic two-strap sandal with a block heel and side buckle closure."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/282/735/LYVIA-DA2040157-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/282/735/LYVIA-DA2040157-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/LYVIA-DA2040157-0001	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2146312-0001-84120	ShoeDazzle	Black	12	female		"LYVIA CLASSIC HEELED SANDAL"	DA2146312-0001	$29.95	14	115	$14.98	$11.98		07/12/2023	3302	0	4	https://static3.sd-assets.com/assets/images/001/282/736/LYVIA-DA2040157-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/282/737/LYVIA-DA2040157-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/282/738/LYVIA-DA2040157-0001_D_FOOT-original.jpg		DA2146312-0001	"47.2 Wide Width Available"	"Wide Width Available"	
HD2355884-0001-84120	15051795	"Sienna Block Heeled Platform Sandal"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/321/320/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/321/320/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001_C_CONTENT3-original.jpg	https://www.shoedazzle.com/products/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001	"out of stock"	"Fashion > Shoes > Sandals > Strappy"	187	new	HD2355884-0001-84120	ShoeDazzle	"Black Caviar"	12	female		"Sienna Block Heeled Platform Sandal"	HD2355884-0001	$52.95	14	74	$26.48	$21.18		06/29/2023	720	0	1	https://static3.sd-assets.com/assets/images/001/352/586/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/360/616/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/360/621/Sienna-Block-Heeled-Platform-Sandal-HD2355884-0001_C_CONTENT6-original.jpg		HD2355884-0001	34.3		
WE2355996-6935-84120	15052120	"Naia Wedge Sandal"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/321/925/Naia-Wedge-Sandal-WE2355996-6935_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/925/Naia-Wedge-Sandal-WE2355996-6935_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Naia-Wedge-Sandal-WE2355996-6935	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355996-6935-84120	ShoeDazzle	"Dk Natural"	12	female		"Naia Wedge Sandal"	WE2355996-6935	$52.95	14	132	$26.48	$21.18		06/28/2023	1241	83	1	https://static3.sd-assets.com/assets/images/001/321/520/Naia-Wedge-Sandal-WE2355996-6935_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/321/720/Naia-Wedge-Sandal-WE2355996-6935_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/895/Naia-Wedge-Sandal-WE2355996-6935_C_CONTENT5-original.jpg		WE2355996-6935	35.5		
PP2356676-0001-83120	16717576	"Irina Cut-Out Bootie"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/362/891/Irina-Pointed-Toe-Pump-PP2356676-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/891/Irina-Pointed-Toe-Pump-PP2356676-0001_C_Content2-original.jpg	https://www.shoedazzle.com/products/Irina-Pointed-Toe-Pump-PP2356676-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	PP2356676-0001-83120	ShoeDazzle	Black	12	female		"Irina Cut-Out Bootie"	PP2356676-0001	$42.95	14	82	$21.48	$17.18		07/28/2023	336	17	1	https://static3.sd-assets.com/assets/images/001/363/176/Irina-Pointed-Toe-Pump-PP2356676-0001_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/401/Irina-Pointed-Toe-Pump-PP2356676-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/126/Irina-Pointed-Toe-Pump-PP2356676-0001_C_Content3-original.jpg		PP2356676-0001	4.8		
FS2354054-0001-84110	16750226	"Hailey Platform Fuzzie"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/368/056/Hailey-Platform-Fuzzie-FS2354054-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/368/056/Hailey-Platform-Fuzzie-FS2354054-0001_C_Content1-original.jpg	https://www.shoedazzle.com/products/Hailey-Platform-Fuzzie-FS2354054-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Fuzzies"	187	new	FS2354054-0001-84110	ShoeDazzle	"Black Caviar"	11	female		"Hailey Platform Fuzzie"	FS2354054-0001	$29.95	14	91	$14.98	$11.98		08/30/2023	2339	188	1	https://static3.sd-assets.com/assets/images/001/367/861/Hailey-Platform-Fuzzie-FS2354054-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/367/966/Hailey-Platform-Fuzzie-FS2354054-0001_C_Content6-original.jpg	https://static3.sd-assets.com/assets/images/001/367/976/Hailey-Platform-Fuzzie-FS2354054-0001_C_Content2-original.jpg		FS2354054-0001	37.1		
HS2356701-0204-83120	16754331	"Khloy Tall Stiletto Boot"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/372/631/Khloy-Tall-Stiletto-Boot-HS2253292-0204_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/372/631/Khloy-Tall-Stiletto-Boot-HS2253292-0204_A_Front-hero-original.jpg	https://www.shoedazzle.com/products/Khloy-Tall-Stiletto-Boot-HS2253292-0204	"in stock"	"Fashion > Shoes > Boots & Booties > Dress"	187	new	HS2356701-0204-83120	ShoeDazzle	Gold	12	female		"Khloy Tall Stiletto Boot"	HS2356701-0204	$59.95	14	42	$29.98	$23.98		08/30/2023	2413	14	0	https://static3.sd-assets.com/assets/images/001/372/446/Khloy-Tall-Stiletto-Boot-HS2253292-0204_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/372/751/Khloy-Tall-Stiletto-Boot-HS2253292-0204_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/372/776/Khloy-Tall-Stiletto-Boot-HS2253292-0204_C_Content4-original.jpg		HS2356701-0204	"172.4 Wide Calf Available"		"Wide Calf Available"
FA2147413-2750-84120	11393995	"Cloey Slide Sandal"	"A slip-on thong sandal with a crisscross strap detail."	$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/318/895/CLOEY-FA2040950-2750_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/318/895/CLOEY-FA2040950-2750_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CLOEY-FA2040950-2750	"out of stock"	"Fashion > Shoes > Sandals > Thong & Flip Flop"	187	new	FA2147413-2750-84120	ShoeDazzle	Whiskey	12	female		"Cloey Slide Sandal"	FA2147413-2750	$19.95	13	157	$9.98	$7.98		07/27/2023	1457	0	1	https://static3.sd-assets.com/assets/images/001/318/050/CLOEY-FA2040950-2750_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/318/625/CLOEY-FA2040950-2750_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/318/650/CLOEY-FA2040950-2750_C_Content5-original.jpg		FA2147413-2750	"23.1 Wide Width Available"	"Wide Width Available"	
FB2253090-1533-84120	13498261	"EMYR FLAT BOOT"		$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/367/931/EMYR-FLAT-BOOT-FB2253090-1533_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/367/931/EMYR-FLAT-BOOT-FB2253090-1533_C_Content1-original.jpg	https://www.shoedazzle.com/products/EMYR-FLAT-BOOT-FB2253090-1533	"in stock"	"Fashion > Shoes > Boots & Booties > Combat"	187	new	FB2253090-1533-84120	ShoeDazzle	"BLACK CAVIAR"	12	female		"EMYR FLAT BOOT"	FB2253090-1533	$64.95	13	28	$32.48	$25.98		08/30/2023	1156	63	1	https://static3.sd-assets.com/assets/images/001/367/981/EMYR-FLAT-BOOT-FB2253090-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/367/701/EMYR-FLAT-BOOT-FB2253090-1533_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/368/051/EMYR-FLAT-BOOT-FB2253090-1533_C_Content3-original.jpg		FB2253090-1533	82.6		
FT2150178-1533-83120	13961596	"Sofia Lace Up Lug Sole Loafer"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/290/892/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/290/892/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533	"out of stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2150178-1533-83120	ShoeDazzle	"BLACK CAVIAR"	12	female		"Sofia Lace Up Lug Sole Loafer"	FT2150178-1533	$44.95	13	32	$22.48	$17.98		10/12/2022	1256	0	0	https://static3.sd-assets.com/assets/images/001/290/928/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/291/035/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/290/915/Sofia-Lace-Up-Heeled-Oxford-FT2150178-1533_C_CONTENT2-original.jpg		FT2150178-1533	89.7		
HS2356659-2990-83120	16715201	"Dallas Heeled Boot"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/361/896/Dallas-Heeled-Boot-HS2356659-2990_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/361/896/Dallas-Heeled-Boot-HS2356659-2990_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Dallas-Heeled-Boot-HS2356659-2990	"in stock"	"Fashion > Shoes > Boots & Booties > Dress"	187	new	HS2356659-2990-83120	ShoeDazzle	"Leather Brown"	12	female		"Dallas Heeled Boot"	HS2356659-2990	$54.95	13	44	$27.48	$21.98		07/28/2023	1623	45	2	https://static3.sd-assets.com/assets/images/001/361/911/Dallas-Heeled-Boot-HS2356659-2990_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/251/Dallas-Heeled-Boot-HS2356659-2990_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/166/Dallas-Heeled-Boot-HS2356659-2990_C_Content3-original.jpg		HS2356659-2990	33.1		
BS2356621-0001-83120	16753161	"Letty Block Heeled Lace-Up Bootie"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/373/176/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/373/176/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001_C_B3Q-original.jpg	https://www.shoedazzle.com/products/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Combat"	187	new	BS2356621-0001-83120	ShoeDazzle	"Black Caviar"	12	female		"Letty Block Heeled Lace-Up Bootie"	BS2356621-0001	$49.95	13	41	$24.98	$19.98		08/30/2023	1663	40	0	https://static3.sd-assets.com/assets/images/001/370/876/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/371/626/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001_C_Content5-original.jpg	https://static3.sd-assets.com/assets/images/001/376/186/Letty-Block-Heeled-Lace-Up-Bootie-BS2356621-0001_E_CONTENT1-original.jpg		BS2356621-0001	47.5		
